iter	MAP:top=10	PrecisionAt:top=1	PrecisionAt:top=10
506	0.3558766395	0.4482758621	0.1551724138
507	0.3560469247	0.4482758621	0.1551724138
508	0.3560469247	0.4482758621	0.1551724138
509	0.3562065671	0.4482758621	0.1551724138
510	0.3567493513	0.4482758621	0.1551724138
511	0.3569888149	0.4482758621	0.1551724138
512	0.3566809331	0.4482758621	0.1551724138
513	0.3565212907	0.4482758621	0.1551724138
514	0.3565212907	0.4482758621	0.1551724138
515	0.356823471	0.4482758621	0.1551724138
516	0.3578634272	0.4482758621	0.1551724138
517	0.3578634272	0.4482758621	0.1551724138
518	0.3575304588	0.4482758621	0.1551724138
519	0.3577357133	0.4482758621	0.1551724138
520	0.3572659085	0.4482758621	0.1551724138
521	0.3577607999	0.4482758621	0.1551724138
522	0.3576410681	0.4482758621	0.1551724138
523	0.3578007105	0.4482758621	0.1551724138
524	0.3574175688	0.4482758621	0.1551724138
525	0.3574175688	0.4482758621	0.1551724138
526	0.3574175688	0.4482758621	0.1551724138
527	0.3579466693	0.4482758621	0.1551724138
528	0.3590413601	0.4482758621	0.1563218391
529	0.3595020424	0.4482758621	0.1563218391
530	0.3592283697	0.4482758621	0.1563218391
531	0.3583343723	0.4482758621	0.1551724138
532	0.3578417614	0.4482758621	0.1540229885
533	0.358081225	0.4482758621	0.1540229885
534	0.3584132812	0.4482758621	0.1540229885
535	0.3584132812	0.4482758621	0.1540229885
536	0.3584132812	0.4482758621	0.1540229885
537	0.36032899	0.4482758621	0.1540229885
538	0.359270789	0.4482758621	0.1551724138
539	0.3611864978	0.4482758621	0.1551724138
540	0.360076603	0.4482758621	0.1551724138
541	0.3605555302	0.4482758621	0.1551724138
542	0.3605555302	0.4482758621	0.1551724138
543	0.3605725587	0.4482758621	0.1551724138
544	0.3605725587	0.4482758621	0.1551724138
545	0.3604022735	0.4482758621	0.1551724138
546	0.3604022735	0.4482758621	0.1551724138
547	0.36061513	0.4482758621	0.1551724138
548	0.3629139806	0.4482758621	0.1574712644
549	0.3619348406	0.4482758621	0.1563218391
550	0.3619348406	0.4482758621	0.1563218391
551	0.3619348406	0.4482758621	0.1563218391
552	0.3607334175	0.4482758621	0.1551724138
553	0.3627996463	0.4482758621	0.1563218391
554	0.3627996463	0.4482758621	0.1563218391
555	0.3627996463	0.4482758621	0.1563218391
556	0.3626628099	0.4482758621	0.1563218391
557	0.3636589785	0.4482758621	0.1574712644
558	0.3636589785	0.4482758621	0.1574712644
559	0.3645785187	0.4482758621	0.1586206897
560	0.3647062326	0.4482758621	0.1586206897
561	0.3648813832	0.4482758621	0.1574712644
562	0.3660308084	0.4482758621	0.1586206897
563	0.3661202082	0.4482758621	0.1586206897
564	0.3670780626	0.4482758621	0.1586206897
565	0.3670780626	0.4482758621	0.1586206897
566	0.3670780626	0.4482758621	0.1586206897
567	0.3670780626	0.4482758621	0.1586206897
568	0.3690485059	0.4482758621	0.1597701149
569	0.368261697	0.4482758621	0.1597701149
570	0.3692195514	0.4482758621	0.1597701149
571	0.3692195514	0.4482758621	0.1597701149
572	0.3692195514	0.4482758621	0.1597701149
573	0.3681248606	0.4482758621	0.1597701149
574	0.3705532496	0.4597701149	0.1597701149
575	0.3678621348	0.4482758621	0.1597701149
576	0.3678329431	0.4482758621	0.1597701149
577	0.368111177	0.4482758621	0.1597701149
578	0.3677584433	0.4482758621	0.1597701149
579	0.3677584433	0.4482758621	0.1597701149
580	0.3677504612	0.4482758621	0.1597701149
581	0.3680419226	0.4482758621	0.1597701149
582	0.368999777	0.4482758621	0.1597701149
583	0.3690168816	0.4482758621	0.1597701149
584	0.3679871881	0.4482758621	0.1586206897
585	0.368227792	0.4482758621	0.1597701149
586	0.3692814318	0.4482758621	0.1586206897
587	0.367365723	0.4482758621	0.1586206897
588	0.367365723	0.4482758621	0.1586206897
589	0.3663280474	0.4482758621	0.1586206897
590	0.3664344757	0.4482758621	0.1586206897
591	0.3664344757	0.4482758621	0.1586206897
592	0.3663386902	0.4482758621	0.1586206897
593	0.3692601462	0.4482758621	0.1586206897
594	0.3705372854	0.4482758621	0.1586206897
595	0.3723359231	0.4482758621	0.1597701149
596	0.3708991415	0.4482758621	0.1597701149
597	0.3708565702	0.4482758621	0.1597701149
598	0.3708565702	0.4482758621	0.1597701149
599	0.3705828975	0.4482758621	0.1597701149
600	0.370788152	0.4482758621	0.1597701149
601	0.3716480924	0.4482758621	0.1609195402
602	0.3714955199	0.4482758621	0.1597701149
603	0.3724588477	0.4482758621	0.1609195402
604	0.3729537392	0.4482758621	0.1609195402
605	0.3785708711	0.4712643678	0.1609195402
606	0.3791904356	0.4712643678	0.1620689655
607	0.3797651483	0.4712643678	0.1620689655
608	0.3801482901	0.4712643678	0.1620689655
609	0.3813072939	0.4712643678	0.1620689655
610	0.3813072939	0.4712643678	0.1620689655
611	0.3807453526	0.4712643678	0.1609195402
612	0.3810247268	0.4712643678	0.1609195402
613	0.3810247268	0.4712643678	0.1609195402
614	0.381714382	0.4712643678	0.1620689655
615	0.3808970129	0.4712643678	0.1609195402
616	0.3807905846	0.4712643678	0.1609195402
617	0.3803849409	0.4712643678	0.1609195402
618	0.3804913692	0.4712643678	0.1609195402
619	0.3805977974	0.4712643678	0.1609195402
620	0.3807916489	0.4712643678	0.1609195402
621	0.3808714701	0.4712643678	0.1609195402
622	0.3808714701	0.4712643678	0.1609195402
623	0.3810653216	0.4712643678	0.1609195402
624	0.3810653216	0.4712643678	0.1609195402
625	0.3810653216	0.4712643678	0.1609195402
626	0.3810653216	0.4712643678	0.1609195402
627	0.3812192625	0.4712643678	0.1609195402
628	0.3816981897	0.4712643678	0.1609195402
629	0.3825602587	0.4712643678	0.1620689655
630	0.3825602587	0.4712643678	0.1620689655
631	0.3825602587	0.4712643678	0.1620689655
632	0.3820813315	0.4712643678	0.1620689655
633	0.3823112165	0.4712643678	0.1620689655
634	0.3826943583	0.4712643678	0.1620689655
635	0.3830668572	0.4712643678	0.1620689655
636	0.3833329279	0.4712643678	0.1620689655
637	0.3833329279	0.4712643678	0.1620689655
638	0.3833329279	0.4712643678	0.1620689655
639	0.3833329279	0.4712643678	0.1620689655
640	0.3839943036	0.4712643678	0.1620689655
641	0.3833557339	0.4712643678	0.1620689655
642	0.38360432	0.4712643678	0.1620689655
643	0.3840832472	0.4712643678	0.1620689655
644	0.3842371881	0.4712643678	0.1620689655
645	0.3844424426	0.4712643678	0.1620689655
646	0.3844424426	0.4712643678	0.1620689655
647	0.3850399613	0.4712643678	0.1620689655
648	0.3850399613	0.4712643678	0.1620689655
649	0.3856785309	0.4712643678	0.1620689655
650	0.3851357467	0.4712643678	0.1620689655
651	0.385234573	0.4712643678	0.1620689655
652	0.3864311308	0.4712643678	0.1620689655
653	0.3858438748	0.4712643678	0.1620689655
654	0.3857925612	0.4712643678	0.1620689655
655	0.3857925612	0.4712643678	0.1620689655
656	0.3876124845	0.4827586207	0.1620689655
657	0.3871335573	0.4712643678	0.1620689655
658	0.3885703389	0.4827586207	0.1620689655
659	0.3890492662	0.4827586207	0.1620689655
660	0.3896878358	0.4827586207	0.1620689655
661	0.3896878358	0.4827586207	0.1620689655
662	0.3898208711	0.4827586207	0.1620689655
663	0.3896429838	0.4827586207	0.1620689655
664	0.389489043	0.4827586207	0.1620689655
665	0.3893932575	0.4827586207	0.1620689655
666	0.3895209714	0.4827586207	0.1620689655
667	0.3892393166	0.4827586207	0.1620689655
668	0.3892393166	0.4827586207	0.1620689655
669	0.3897182438	0.4827586207	0.1620689655
670	0.3898721847	0.4827586207	0.1620689655
671	0.3898721847	0.4827586207	0.1620689655
672	0.3898721847	0.4827586207	0.1620689655
673	0.3898721847	0.4827586207	0.1620689655
674	0.3899303402	0.4827586207	0.1620689655
675	0.3906646952	0.4827586207	0.1620689655
676	0.3904594407	0.4827586207	0.1620689655
677	0.390596277	0.4827586207	0.1620689655
678	0.39098398	0.4827586207	0.1620689655
679	0.39098398	0.4827586207	0.1620689655
680	0.3909201231	0.4827586207	0.1620689655
681	0.3892949634	0.4712643678	0.1620689655
682	0.3892949634	0.4712643678	0.1620689655
683	0.3904991232	0.4827586207	0.1620689655
684	0.3911274301	0.4827586207	0.1620689655
685	0.3905162278	0.4827586207	0.1620689655
686	0.3903246569	0.4827586207	0.1620689655
687	0.389274438	0.4827586207	0.1620689655
688	0.3914364522	0.4827586207	0.1620689655
689	0.3914364522	0.4827586207	0.1620689655
690	0.3929047822	0.4827586207	0.1620689655
691	0.3919286829	0.4827586207	0.1620689655
692	0.3921339374	0.4827586207	0.1620689655
693	0.3920062235	0.4827586207	0.1620689655
694	0.3913676539	0.4827586207	0.1620689655
695	0.3920573091	0.4827586207	0.1632183908
696	0.3932067344	0.4827586207	0.1632183908
697	0.393845304	0.4827586207	0.1632183908
698	0.3941135032	0.4827586207	0.1620689655
699	0.3948548521	0.4827586207	0.1632183908
700	0.3942162825	0.4827586207	0.1632183908
701	0.3954204423	0.4827586207	0.1632183908
702	0.3960462405	0.4827586207	0.1643678161
703	0.3961192199	0.4827586207	0.1643678161
704	0.3965023617	0.4827586207	0.1643678161
705	0.3993918892	0.4942528736	0.1643678161
706	0.3993918892	0.4942528736	0.1643678161
707	0.3993918892	0.4942528736	0.1643678161
708	0.3977042409	0.4827586207	0.1643678161
709	0.3993918892	0.4942528736	0.1643678161
710	0.3982698311	0.4827586207	0.1643678161
711	0.4001855399	0.4942528736	0.1643678161
712	0.4003679884	0.4942528736	0.1643678161
713	0.4003679884	0.4942528736	0.1643678161
714	0.4031457662	0.4942528736	0.1643678161
715	0.4044470147	0.4942528736	0.1655172414
716	0.4043284232	0.4942528736	0.1655172414
717	0.4048790265	0.4942528736	0.1655172414
718	0.4048972714	0.4942528736	0.1655172414
719	0.4029815626	0.4942528736	0.1655172414
720	0.4034468061	0.4942528736	0.1655172414
721	0.4030819092	0.4942528736	0.1655172414
722	0.4030727868	0.4942528736	0.1655172414
723	0.4037113564	0.4942528736	0.1655172414
724	0.4030727868	0.4942528736	0.1655172414
725	0.4020282694	0.4827586207	0.1655172414
726	0.4015037301	0.4942528736	0.1655172414
727	0.401631444	0.4942528736	0.1643678161
728	0.4034741734	0.4942528736	0.1655172414
729	0.4042678242	0.4942528736	0.1655172414
730	0.4040547505	0.4827586207	0.1666666667
731	0.4040377364	0.4827586207	0.1666666667
732	0.4043250927	0.4827586207	0.1666666667
733	0.4042612358	0.4827586207	0.1666666667
734	0.4039738795	0.4827586207	0.1666666667
735	0.4054585538	0.4827586207	0.167816092
736	0.4048655963	0.4827586207	0.1666666667
737	0.4048655963	0.4827586207	0.1666666667
738	0.4048655963	0.4827586207	0.1666666667
739	0.4059032719	0.4827586207	0.1666666667
740	0.4059032719	0.4827586207	0.1666666667
741	0.4061769446	0.4827586207	0.1666666667
742	0.406833759	0.4827586207	0.1666666667
743	0.4058416956	0.4827586207	0.1666666667
744	0.408727965	0.4827586207	0.1689655172
745	0.408727965	0.4827586207	0.1689655172
746	0.4059296618	0.4827586207	0.1666666667
747	0.4061349163	0.4827586207	0.1666666667
748	0.4080825536	0.4827586207	0.1689655172
749	0.409040408	0.4827586207	0.1689655172
750	0.409040408	0.4827586207	0.1689655172
751	0.4107166532	0.4827586207	0.1689655172
752	0.4107166532	0.4827586207	0.1689655172
753	0.4107932816	0.4827586207	0.1689655172
754	0.4106017107	0.4827586207	0.1689655172
755	0.4100657683	0.4827586207	0.1689655172
756	0.4099859471	0.4827586207	0.1689655172
757	0.4099859471	0.4827586207	0.1689655172
758	0.4107043379	0.4827586207	0.1689655172
759	0.4107043379	0.4827586207	0.1689655172
760	0.4107043379	0.4827586207	0.1689655172
761	0.4101866404	0.4827586207	0.1689655172
762	0.410241375	0.4827586207	0.1689655172
763	0.4103211962	0.4827586207	0.1689655172
764	0.4107522306	0.4827586207	0.1689655172
765	0.4107522306	0.4827586207	0.1689655172
766	0.410403298	0.4827586207	0.1689655172
767	0.410403298	0.4827586207	0.1689655172
768	0.4097464835	0.4827586207	0.167816092
769	0.4110373064	0.4827586207	0.1689655172
770	0.4123575237	0.4827586207	0.1689655172
771	0.4123575237	0.4827586207	0.1689655172
772	0.4123575237	0.4827586207	0.1689655172
773	0.4116049238	0.4827586207	0.1689655172
774	0.4116049238	0.4827586207	0.1689655172
775	0.411458965	0.4827586207	0.1689655172
776	0.4116186074	0.4827586207	0.1689655172
777	0.4140018404	0.4827586207	0.1701149425
778	0.4140018404	0.4827586207	0.1701149425
779	0.4140018404	0.4827586207	0.1701149425
780	0.4141557813	0.4827586207	0.1701149425
781	0.4141557813	0.4827586207	0.1701149425
782	0.4143610358	0.4827586207	0.1701149425
783	0.4137863232	0.4827586207	0.1701149425
784	0.4130679324	0.4827586207	0.1701149425
785	0.4137863232	0.4827586207	0.1701149425
786	0.4142070949	0.4827586207	0.1701149425
787	0.4140953452	0.4827586207	0.1701149425
788	0.4143348088	0.4827586207	0.1701149425
789	0.4140200853	0.4827586207	0.1701149425
790	0.4140200853	0.4827586207	0.1701149425
791	0.4149961845	0.4827586207	0.1701149425
792	0.4154066935	0.4827586207	0.1701149425
793	0.4154066935	0.4827586207	0.1701149425
794	0.4155606344	0.4827586207	0.1701149425
795	0.4155606344	0.4827586207	0.1701149425
796	0.4155606344	0.4827586207	0.1701149425
797	0.4139687716	0.4827586207	0.1689655172
798	0.4139687716	0.4827586207	0.1689655172
799	0.4138538291	0.4827586207	0.1689655172
800	0.4138538291	0.4827586207	0.1689655172
801	0.413981543	0.4827586207	0.1689655172
802	0.413981543	0.4827586207	0.1689655172
803	0.4146383575	0.4827586207	0.1701149425
804	0.4147533	0.4827586207	0.1701149425
805	0.4143701582	0.4827586207	0.1689655172
806	0.4140964856	0.4827586207	0.1689655172
807	0.4140964856	0.4827586207	0.1689655172
808	0.4155195835	0.4827586207	0.1701149425
809	0.4155195835	0.4827586207	0.1701149425
810	0.4158206235	0.4827586207	0.1701149425
811	0.4158206235	0.4827586207	0.1701149425
812	0.4155195835	0.4827586207	0.1712643678
813	0.415314329	0.4827586207	0.1712643678
814	0.415314329	0.4827586207	0.1712643678
815	0.4173030172	0.4942528736	0.1712643678
816	0.4173030172	0.4942528736	0.1712643678
817	0.418021408	0.4942528736	0.1712643678
818	0.418021408	0.4942528736	0.1712643678
819	0.4179484286	0.4942528736	0.1712643678
820	0.4179484286	0.4942528736	0.1712643678
821	0.4167990033	0.4942528736	0.1701149425
822	0.4170042579	0.4942528736	0.1701149425
823	0.416986013	0.4942528736	0.1701149425
824	0.4185185801	0.4942528736	0.1712643678
825	0.4196296912	0.4942528736	0.1712643678
826	0.4175074246	0.4942528736	0.1701149425
827	0.4173979556	0.4942528736	0.1701149425
828	0.4175074246	0.4942528736	0.1701149425
829	0.4173979556	0.4942528736	0.1701149425
830	0.4173979556	0.4942528736	0.1701149425
831	0.4173979556	0.4942528736	0.1701149425
832	0.4175074246	0.4942528736	0.1701149425
833	0.4173979556	0.4942528736	0.1701149425
834	0.4173979556	0.4942528736	0.1701149425
835	0.4173979556	0.4942528736	0.1701149425
836	0.4173979556	0.4942528736	0.1701149425
837	0.4177810973	0.4942528736	0.1701149425
838	0.4177960842	0.4942528736	0.1701149425
839	0.4181792259	0.4942528736	0.1701149425
840	0.4181792259	0.4942528736	0.1701149425
841	0.4181792259	0.4942528736	0.1701149425
842	0.4178097678	0.4942528736	0.1689655172
843	0.4178097678	0.4942528736	0.1689655172
844	0.419086907	0.4942528736	0.1689655172
845	0.4190070858	0.4942528736	0.1689655172
846	0.4187037652	0.4942528736	0.1689655172
847	0.4187037652	0.4942528736	0.1689655172
848	0.4187037652	0.4942528736	0.1689655172
849	0.4244508917	0.5057471264	0.1689655172
850	0.4187037652	0.4942528736	0.1689655172
851	0.4187037652	0.4942528736	0.1689655172
852	0.4250927193	0.5057471264	0.1701149425
853	0.4250927193	0.5057471264	0.1701149425
854	0.4244508917	0.5057471264	0.1689655172
855	0.4244508917	0.5057471264	0.1689655172
856	0.4244508917	0.5057471264	0.1689655172
857	0.4244508917	0.5057471264	0.1689655172
858	0.4187940772	0.4942528736	0.1689655172
859	0.4197519316	0.4942528736	0.1689655172
860	0.4199058725	0.4942528736	0.1689655172
861	0.4211702403	0.4942528736	0.1701149425
862	0.4211702403	0.4942528736	0.1701149425
863	0.4211702403	0.4942528736	0.1701149425
864	0.4211702403	0.4942528736	0.1701149425
865	0.4211702403	0.4942528736	0.1701149425
866	0.4210822741	0.4942528736	0.1701149425
867	0.4211702403	0.4942528736	0.1701149425
868	0.4212842706	0.4942528736	0.1701149425
869	0.4270313971	0.5057471264	0.1701149425
870	0.4270313971	0.5057471264	0.1701149425
871	0.4281329296	0.5057471264	0.1701149425
872	0.4282734149	0.5057471264	0.1701149425
873	0.4292312693	0.5057471264	0.1701149425
874	0.4292312693	0.5057471264	0.1701149425
875	0.4292312693	0.5057471264	0.1701149425
876	0.4292312693	0.5057471264	0.1701149425
877	0.4296144111	0.5057471264	0.1701149425
878	0.4296144111	0.5057471264	0.1701149425
879	0.4297375638	0.5057471264	0.1701149425
880	0.4293544221	0.5057471264	0.1701149425
881	0.4292267081	0.5057471264	0.1701149425
882	0.4291172391	0.5057471264	0.1701149425
883	0.4292267081	0.5057471264	0.1701149425
884	0.4293544221	0.5057471264	0.1701149425
885	0.4344629789	0.5172413793	0.1701149425
886	0.4343750127	0.5172413793	0.1701149425
887	0.4339918709	0.5172413793	0.1701149425
888	0.4346089377	0.5172413793	0.1712643678
889	0.4341929552	0.5172413793	0.1701149425
890	0.4343024242	0.5172413793	0.1701149425
891	0.4351197933	0.5172413793	0.1712643678
892	0.4344301382	0.5172413793	0.1701149425
893	0.4344301382	0.5172413793	0.1701149425
894	0.4343206691	0.5172413793	0.1701149425
895	0.4349282225	0.5172413793	0.1712643678
896	0.4347047231	0.5172413793	0.1712643678
897	0.434207551	0.5172413793	0.1701149425
898	0.4345906928	0.5172413793	0.1701149425
899	0.435867832	0.5172413793	0.1701149425
900	0.4359499338	0.5172413793	0.1701149425
901	0.4359499338	0.5172413793	0.1701149425
902	0.4352785235	0.5172413793	0.1689655172
903	0.4354016762	0.5172413793	0.1689655172
904	0.4354016762	0.5172413793	0.1689655172
905	0.4354016762	0.5172413793	0.1689655172
906	0.4354016762	0.5172413793	0.1689655172
907	0.4358117943	0.5172413793	0.1689655172
908	0.4363591397	0.5172413793	0.1689655172
909	0.4363591397	0.5172413793	0.1689655172
910	0.4363591397	0.5172413793	0.1689655172
911	0.4373616939	0.5172413793	0.1689655172
912	0.4373616939	0.5172413793	0.1689655172
913	0.4373616939	0.5172413793	0.1689655172
914	0.4375213363	0.5172413793	0.1689655172
915	0.4380641205	0.5172413793	0.1701149425
916	0.4379044781	0.5172413793	0.1701149425
917	0.4377972245	0.5172413793	0.1701149425
918	0.4376375821	0.5172413793	0.1701149425
919	0.4376375821	0.5172413793	0.1701149425
920	0.4380389687	0.5172413793	0.1701149425
921	0.4378793263	0.5172413793	0.1701149425
922	0.4380389687	0.5172413793	0.1701149425
923	0.4382442232	0.5172413793	0.1701149425
924	0.439508591	0.5172413793	0.1712643678
925	0.4388189358	0.5172413793	0.1701149425
926	0.4393854383	0.5172413793	0.1712643678
927	0.4395496419	0.5172413793	0.1712643678
928	0.4395496419	0.5172413793	0.1712643678
929	0.4395496419	0.5172413793	0.1712643678
930	0.440046814	0.5172413793	0.1712643678
931	0.4398178411	0.5172413793	0.1712643678
932	0.4394529442	0.5172413793	0.1712643678
933	0.441368653	0.5172413793	0.1712643678
934	0.4429331486	0.5172413793	0.1712643678
935	0.4429331486	0.5172413793	0.1712643678
936	0.4430152504	0.5172413793	0.1712643678
937	0.4430152504	0.5172413793	0.1712643678
938	0.4431301929	0.5172413793	0.1712643678
939	0.4431301929	0.5172413793	0.1712643678
940	0.4437049055	0.5172413793	0.1712643678
941	0.4446979464	0.5172413793	0.1712643678
942	0.4448575888	0.5172413793	0.1712643678
943	0.4446979464	0.5172413793	0.1712643678
944	0.4448575888	0.5172413793	0.1712643678
945	0.4454459851	0.5172413793	0.1712643678
946	0.4454459851	0.5172413793	0.1712643678
947	0.4454459851	0.5172413793	0.1712643678
948	0.4460845547	0.5172413793	0.1712643678
949	0.4461725209	0.5172413793	0.1712643678
950	0.4460926997	0.5172413793	0.1712643678
951	0.4460926997	0.5172413793	0.1712643678
952	0.4460926997	0.5172413793	0.1712643678
953	0.4463116379	0.5172413793	0.1712643678
954	0.4458509555	0.5172413793	0.1712643678
955	0.4459421798	0.5172413793	0.1712643678
956	0.446022001	0.5172413793	0.1712643678
957	0.4461497149	0.5172413793	0.1712643678
958	0.446022001	0.5172413793	0.1712643678
959	0.4461497149	0.5172413793	0.1712643678
960	0.4463549694	0.5172413793	0.1712643678
961	0.4462272555	0.5172413793	0.1712643678
962	0.4463093573	0.5172413793	0.1712643678
963	0.4462272555	0.5172413793	0.1712643678
964	0.4462272555	0.5172413793	0.1712643678
965	0.4462272555	0.5172413793	0.1712643678
966	0.4463093573	0.5172413793	0.1712643678
967	0.4465465403	0.5172413793	0.1712643678
968	0.446820213	0.5172413793	0.1712643678
969	0.446820213	0.5172413793	0.1712643678
970	0.4469479269	0.5172413793	0.1712643678
971	0.4469479269	0.5172413793	0.1712643678
972	0.4469479269	0.5172413793	0.1712643678
973	0.4471394978	0.5172413793	0.1712643678
974	0.4469479269	0.5172413793	0.1712643678
975	0.4470277481	0.5172413793	0.1712643678
976	0.4469000342	0.5172413793	0.1712643678
977	0.4471873905	0.5172413793	0.1712643678
978	0.4488955642	0.5172413793	0.1712643678
979	0.4487860951	0.5172413793	0.1712643678
980	0.4487860951	0.5172413793	0.1712643678
981	0.4494223841	0.5172413793	0.1712643678
982	0.4494223841	0.5172413793	0.1712643678
983	0.4494223841	0.5172413793	0.1712643678
984	0.4498534186	0.5172413793	0.1712643678
985	0.4500449895	0.5172413793	0.1712643678
986	0.4500449895	0.5172413793	0.1712643678
987	0.4500449895	0.5172413793	0.1712643678
988	0.4501727034	0.5172413793	0.1712643678
989	0.4501727034	0.5172413793	0.1712643678
990	0.4501727034	0.5172413793	0.1712643678
991	0.4501727034	0.5172413793	0.1712643678
992	0.4501727034	0.5172413793	0.1712643678
993	0.4501727034	0.5172413793	0.1712643678
994	0.4494830482	0.5172413793	0.1701149425
995	0.4526758962	0.5172413793	0.1701149425
996	0.451398757	0.5172413793	0.1701149425
997	0.4494830482	0.5172413793	0.1701149425
998	0.451398757	0.5172413793	0.1701149425
999	0.4512710431	0.5172413793	0.1701149425
1000	0.4512710431	0.5172413793	0.1701149425
1001	0.4512710431	0.5172413793	0.1701149425
1002	0.4525481823	0.5172413793	0.1712643678
1003	0.4526758962	0.5172413793	0.1712643678
1004	0.4523566114	0.5172413793	0.1712643678
1005	0.4527876459	0.5172413793	0.1712643678
1006	0.4527876459	0.5172413793	0.1712643678
1007	0.4526736156	0.5172413793	0.1712643678
1008	0.4526736156	0.5172413793	0.1712643678
